Pearson_Correlation,Spearman_Correlation,Mutual_Information,Other_Attribute,Combined_Score
0.9997418001434988,0.9995829889268666,0.9315073062086294,POSIX_STRIDE2_STRIDE,0.976944031759665
0.9997418001434988,0.9995829889268666,0.8969050387828492,POSIX_STRIDE2_STRIDE,0.9654099426177382
0.99105120410569,0.9994638429059712,0.8847583425948757,POSIX_STRIDE1_COUNT,0.9584244632021791
0.99105120410569,0.9994638429059712,0.8801878571423294,POSIX_STRIDE1_COUNT,0.9569009680513302
0.9102724608197036,0.8456910096880609,0.9807224067230508,POSIX_SIZE_READ_100K_1M,0.9122286257436051
0.98666100678431,0.8203278004899881,0.9040104477913776,POSIX_STRIDE4_STRIDE,0.9036664183552253
0.9870095792262984,0.8018750605038388,0.9024428491023238,POSIX_STRIDE3_STRIDE,0.8971091629441537
0.9870095792262984,0.8018750605038388,0.8754321354704322,POSIX_STRIDE3_STRIDE,0.8881055917335231
0.98666100678431,0.8203278004899881,0.8558872882078572,POSIX_STRIDE4_STRIDE,0.8876253651607184
-0.8760583142645345,-0.904790805616384,0.8632198533329147,POSIX_ACCESS1_COUNT,0.881356324404611
0.8330554066475085,0.8458101557089561,0.9399046731532908,POSIX_STRIDE2_COUNT,0.8729234118365851
-0.8760583142645345,-0.904790805616384,0.8339693914685093,POSIX_ACCESS1_COUNT,0.8716061704498093
0.8176900273596016,0.8458101557089561,0.9297794042040226,POSIX_STRIDE3_COUNT,0.86442652909086
-0.8971283826986529,-0.7599509523913719,0.917567733274104,POSIX_SIZE_WRITE_100_1K,0.8582156894547096
0.9102724608197036,0.8456910096880609,0.8145807544360131,POSIX_SIZE_READ_100K_1M,0.8568480749812591
0.8325703330174665,0.8668823680932255,0.8317401626097597,tag,0.843730954573484
0.8325703330174665,0.8668823680932255,0.8317401626097598,tag,0.843730954573484
-0.8514349340063594,-0.7708092347931748,0.908930362720576,POSIX_SIZE_READ_0_100,0.8437248438400368
0.8160684910405416,0.8129768984540456,0.8977686273038632,POSIX_BYTES_READ,0.8422713389328168
0.8160684910405416,0.8129768984540456,0.8895016238168474,POSIX_BYTES_READ,0.8395156711038115
0.8176900273596016,0.8458101557089561,0.8548820166904458,POSIX_STRIDE3_COUNT,0.8394607332530012
-0.8514349340063594,-0.7708092347931748,0.8874658711758956,POSIX_SIZE_READ_0_100,0.8365700133251432
-0.8971283826986529,-0.759950952391372,0.838095344348651,POSIX_SIZE_WRITE_100_1K,0.8317248931462253
0.8330554066475084,0.8458101557089561,0.8103092515694637,POSIX_STRIDE2_COUNT,0.8297249379753094
-0.8747481411322892,-0.8390387043946842,0.769734088785841,POSIX_FILE_NOT_ALIGNED,0.8278403114376047
-0.7629783843658764,-0.8328948957377226,0.8804155411488228,POSIX_CONSEC_READS,0.8254296070841406
-0.8351774263418478,-0.6828454724858805,0.9537494909893875,POSIX_SIZE_READ_1K_10K,0.8239241299390386
-0.8347167856724583,-0.8484075993398376,0.7548888296139991,POSIX_ACCESS2_COUNT,0.8126710715420984
-0.8583819248852014,-0.7002061911325439,0.8742855702912746,POSIX_ACCESS3_COUNT,0.81095789543634
-0.8747481411322893,-0.8390387043946842,0.7079891547581809,POSIX_FILE_NOT_ALIGNED,0.8072586667617182
-0.8733930818747715,-0.7346154055795592,0.8132058119804526,POSIX_SIZE_WRITE_0_100,0.8070714331449277
-0.7629783843658764,-0.8328948957377226,0.8247544909748756,POSIX_CONSEC_READS,0.8068759236928248
-0.8513902637488074,-0.7142024732444465,0.8548080036556462,POSIX_CONSEC_WRITES,0.8068002468829668
-0.8347167856724583,-0.8484075993398376,0.7246950406015571,POSIX_ACCESS2_COUNT,0.8026064752046177
-0.8337828246058323,-0.6861757759092851,0.8835504991892578,POSIX_ACCESS4_COUNT,0.8011696999014584
-0.8513902637488074,-0.7142024732444465,0.8364104700209274,POSIX_CONSEC_WRITES,0.8006677356713938
0.7095369091115508,0.8458101557089561,0.8461472953693834,POSIX_STRIDE4_COUNT,0.8004981200632968
0.7095369091115508,0.8458101557089561,0.8383549552557996,POSIX_STRIDE4_COUNT,0.7979006733587689
-0.8513509654235316,-0.686993223163778,0.8497931312084968,POSIX_MEM_NOT_ALIGNED,0.7960457732652687
-0.8733930818747716,-0.7346154055795591,0.7660688264996902,POSIX_SIZE_WRITE_0_100,0.7913591046513403
-0.8337828246058322,-0.6861757759092851,0.8525279405501442,POSIX_ACCESS4_COUNT,0.7908288470217538
-0.848789665075398,-0.6916167357868287,0.82711469080609,POSIX_SEQ_WRITES,0.7891736972227722
0.7756864922949653,0.5842822475228937,0.9977603825034902,POSIX_ACCESS2_ACCESS,0.7859097074404499
-0.7630795880497427,-0.6871857954816255,0.905494205127495,POSIX_OPENS,0.7852531962196211
-0.8583819248852015,-0.7002061911325439,0.7935323655601667,POSIX_ACCESS3_COUNT,0.7840401605259707
-0.7630795880497427,-0.6871857954816255,0.9004617703028797,POSIX_OPENS,0.7835757179447493
-0.8513509654235315,-0.6869932231637781,0.8106493418791452,POSIX_MEM_NOT_ALIGNED,0.7829978434888183
-0.8302636404600837,-0.6860846595867668,0.806645842769175,POSIX_WRITES,0.774331380938675
-0.7537064039593979,-0.6851525107758256,0.8836746260303638,POSIX_STATS,0.7741778469218624
-0.8302636404600837,-0.6860846595867667,0.7987262445899703,POSIX_WRITES,0.7716915148789402
-0.8351774263418478,-0.6828454724858803,0.7799642638009203,POSIX_SIZE_READ_1K_10K,0.7659957208762161
-0.848789665075398,-0.6916167357868287,0.7575766552439958,POSIX_SEQ_WRITES,0.7659943520354074
-0.7157807592808992,-0.6850699931001067,0.8956595469369875,POSIX_READS,0.7655034331059979
-0.7537064039593978,-0.6851525107758256,0.8304290581780243,POSIX_STATS,0.7564293243044159
-0.683005333176236,-0.6850699931001067,0.837982791445131,POSIX_SEQ_READS,0.735352705907158
0.5213929448002773,0.8621844467737767,0.8182965702527394,POSIX_ACCESS4_ACCESS,0.7339579872755978
-0.7157807592808992,-0.6850699931001067,0.7992091119844504,POSIX_READS,0.7333532881218189
0.7756864922949654,0.5842822475228937,0.8362241943057733,POSIX_ACCESS2_ACCESS,0.7320643113745442
0.5213929448002773,0.8621844467737767,0.8117465255772394,POSIX_ACCESS4_ACCESS,0.731774639050431
-0.6830053331762359,-0.6850699931001067,0.8257339468430305,POSIX_SEQ_READS,0.7312697577064577
0.7724980055353083,0.6174684339014804,0.7494387257194868,LUSTRE_STRIPE_WIDTH,0.7131350550520917
0.7724980055353083,0.6174684339014805,0.7246065216076678,LUSTRE_STRIPE_WIDTH,0.7048576536814856
0.7306561944924042,0.4166796366511083,0.9641625046319432,POSIX_ACCESS1_ACCESS,0.7038327785918185
-0.6461534277326009,-0.5550938841365332,0.8881460894212656,POSIX_SEEKS,0.6964644670967998
-0.6461534277326009,-0.5550938841365333,0.8720322843608419,POSIX_SEEKS,0.6910931987433253
0.7306561944924043,0.4166796366511083,0.9234992720502908,POSIX_ACCESS1_ACCESS,0.6902783677312678
-0.6525968141255395,-0.5403560100234092,0.8519417273069931,POSIX_SIZE_READ_100_1K,0.6816315171519806
