nprocs,POSIX_OPENS,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,POSIX_FILENOS,POSIX_MEM_ALIGNMENT,POSIX_FILE_ALIGNMENT,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_FILE_NOT_ALIGNED,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,tag
1.5185139398778875,3.34713478291002,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,4.634849938431112,3.875871190727366,4.526533115590743,3.34713478291002,7.680276331092449,5.5255229158993,4.481055460893371,3.875292825371008,4.481055460893371,3.875408560077064,0.0,4.24474704283614,4.577238962268839,4.397261980280511,4.1006806447251,3.745777217889759,0.0,3.86308482532036,2.3404441148401185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453318340047037,3.91184979649942,3.910784434792837,3.9105710484812586,4.1006806447251,2.506505032404872,2.506505032404872,2.506505032404872,1.4599087499462189
1.5185139398778875,2.004321373782642,6.020600327454919,0.3010299956639812,0,0.9542425094393248,3.6124659639531433,2.784617292632875,2.416640507338281,2.1172712956557644,2.0170333392987803,6.630366540583489,5.89383441572135,2.690196080028514,2.1958996524092336,2.6972293427597176,2.385606273598312,1.4313637641589874,2.3560258571931225,2.8609366207000937,1.6232492903979006,1.3010299956639813,2.739572344450092,0.0,2.1789769472931693,1.3222192947339193,1.812913356642856,1.4313637641589874,0.0,3.616685520895512,3.5631249603380444,3.311541958401195,5.336005188008233,1.041392685158225,0.9030899869919436,0.7781512503836436,0.3010299956639812,3.912168896059627,3.911796590437252,3.913442954859396,3.911477217106104,2.4099331233312946,2.206825876031849,1.812913356642856,1.5185139398778875,1.781739797199124
2.1367205671564067,3.759818877374826,6.020600327454919,0.3010299956639812,5054,0.9542425094393248,6.020600327454919,4.242417184417719,5.010749286763754,3.4581844355702627,3.14050804303818,6.179983573079597,9.798623374485953,4.2421437227010825,5.008357409949911,4.2421437227010825,5.008374450294487,0.3010299956639812,4.172194128466931,5.001127700277035,4.237744753875185,0.6020599913279624,2.2671717284030137,0.0,4.989512109538762,3.082426300860772,0.6989700043360189,0.0,3.388988785124714,3.602168551378997,0.0,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,1.869231719730976,0.3010299956639812,1.7323937598229686,1.8388490907372552,4.977910997209899,2.041392685158225,1.591064607026499,1.4471580313422192,3.5522081900984945
0.3010299956639812,3.09377178149873,6.020600327454919,0.3010299956639812,937,0.9542425094393248,3.6124659639531433,3.1894903136993675,2.996073654485276,3.289142835932333,3.000434077479319,9.698939324429604,6.912409926661793,2.8965262174895554,2.990338854787601,3.064083435963596,2.991226075692495,0.0,2.096910013008056,2.673020907128896,2.1072099696478683,1.5563025007672873,2.1760912590556813,1.792391689498254,2.8870543780509568,2.127104798364808,1.9294189257142929,0.3010299956639812,0.3010299956639812,7.9650825901363325,7.525749904542514,6.622660008151447,8.485982766146451,0.6020599913279624,0.6020599913279624,2.509202522331103,1.3424226808222062,6.622660008151447,6.923689952043501,1.591064607026499,1.812913356642856,2.886490725172482,1.4313637641589874,1.4771212547196624,1.041392685158225,3.091138243690034
1.8388490907372552,4.900285178570011,6.020600327454919,0.3010299956639812,76000,0.9542425094393248,6.020600327454919,4.919940591856308,3.949390006644913,4.840357059203356,3.5669086552268032,8.32327998696523,5.574907079832616,4.760912296364105,3.9488040459328113,4.760912296364105,3.9489017609702137,0.0,4.528003465383692,4.82282817599809,4.688036975791138,1.8388490907372552,4.535812937538893,0.0,3.939319531078238,2.311753861055754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.732956369575625,3.91184979649942,3.9116369331294414,3.9121157290788537,4.399552586605934,3.037027879755775,2.833147111912785,2.7363965022766426,2.378959737940224
1.8388490907372552,3.2375437381428744,6.020600327454919,0.3010299956639812,1296,0.9542425094393248,6.020600327454919,4.009153331907709,4.135482491335711,4.246916917014926,2.3873898263387296,10.372808584368505,9.820095119614855,3.5335178620169674,4.118496199911788,4.000520840936185,4.118595365223762,3.496514518697745,3.441538038702161,3.712481337801919,3.240798771117331,1.7242758696007892,2.4265112613645754,3.412964271996662,4.041076719715475,2.8965262174895554,0.0,2.494154594018443,0.0,0.6989700043360189,6.622660008151447,7.8267798937350035,7.853108832076677,1.3424226808222062,3.193958978019187,3.693902741066061,1.5314789170422551,1.7993405494535817,1.8260748027008264,1.7323937598229686,1.9294189257142929,3.392696953259666,2.6138418218760693,2.123851640967086,2.385606273598312,2.0871777620178604
0.3010299956639812,3.09377178149873,6.020600327454919,0.3010299956639812,937,0.9542425094393248,3.6124659639531433,3.184123354239671,2.996073654485276,3.279894980011638,3.000434077479319,9.695829923746633,6.912409926661793,2.8981764834976764,2.990338854787601,3.062581984228163,2.991226075692495,0.0,2.096910013008056,2.673020907128896,2.1072099696478683,1.5563025007672873,2.1760912590556813,1.740362689494244,2.8870543780509568,2.127104798364808,1.9294189257142929,0.3010299956639812,0.3010299956639812,7.099781193841872,8.485982766146451,6.622660008151447,7.9650825901363325,0.7781512503836436,1.3424226808222062,2.496929648073215,0.6020599913279624,3.913442954859396,3.848065895403992,1.591064607026499,1.812913356642856,1.7708520116421442,1.6127838567197357,1.4771212547196624,1.041392685158225,3.0689980835839035
1.5185139398778875,1.9912260756924949,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,6.652706120823465,4.313213178178013,2.392696953259666,1.9242792860618816,10.56176094867246,9.328693612643908,6.652702932269846,4.307859580598467,6.652702932269846,4.310289623796099,0.0,6.591356933572085,6.654485637972523,1.5440680443502757,0.0,6.652702835646643,0.0,4.264841425329148,1.7242758696007892,1.8388490907372552,1.3979400086720375,3.3047058982127653,3.387567779417189,6.923637762801916,7.826779790191119,2.436162647040756,1.3222192947339193,0.9542425094393248,0.9030899869919436,1.2787536009528289,3.906388921152831,3.90655051910145,3.906442793817032,3.9066582176716,4.7925107539206895,4.784824050304909,4.778852792868552,4.77815848856469,4.229837062569074
2.110589710299249,4.070000903802345,6.020600327454919,0.3010299956639812,0,0.9542425094393248,6.020600327454919,5.248662192807231,4.507680500010818,5.189321841020496,4.070000903802345,8.084773545797837,6.137804316022687,5.075229335860427,4.495877215295425,5.075229335860427,4.5070188464164325,0.0,4.808784700030418,5.179120729609299,5.050708349916778,2.4099331233312946,4.810508066379194,0.0,4.488099266894404,3.1522883443830567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912859475162355,3.9097164532343447,1.9138138523837167,1.7160033436347992,3.1075491297446862,3.010723865391773,2.9666109866819346,2.8457180179666586,0.8961110143248683
0.9542425094393248,1.2787536009528289,7.8267798937350035,2.110589710299249,0,0.9542425094393248,6.020600327454919,0.0,0.6020599913279624,1.3617278360175928,0.3010299956639812,0.0,7.323015866388268,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.322984983672832,3.1464381352857744,1.9867717342662448,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.0,1.7905985453911808
