,nprocs,POSIX_OPENS,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,POSIX_FILENOS,POSIX_MEM_ALIGNMENT,POSIX_FILE_ALIGNMENT,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_FILE_NOT_ALIGNED,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,tag
POSIX_SIZE_READ_0_100,0.8883932442674207,0.8502478231336511,0.0,0.7043373848806195,0.0,0.0,0.0,0.8503738696605326,0.793126158705053,0.9078470112969688,0.9306035732892862,0.8387811539033588,0.8213968304237129,0.9097737902660048,0.8079807220246631,0.8384440125094007,0.806095341364318,0.4092508814671432,0.9059628508778571,0.7270009043297778,1.0,0.8884612049123954,0.8636561158440762,0.7812688520769302,0.8173320183030386,0.7988426383494347,0.09214788028683567,0.48424185219646076,0.09214788028683567,0.7385246882109711,0.7385246882109711,0.6716217449593941,0.7618410893221224,0.6716217449593941,0.7812688520769302,0.7812688520769302,0.6716217449593941,0.7171651075190689,0.7568365039077362,0.654840158606361,0.4646430191954249,0.859333193762165,0.7821607695275965,0.8324164188763304,0.7826557756060086,0.6329419109956608
POSIX_SIZE_READ_100_1K,0.8750534366973423,0.8331058803513511,0.0,0.6135937212793696,0.0,0.0,0.0,0.7932813115058956,0.7292026074313271,0.8477041786293137,0.9110741661529359,0.8110484498242314,0.7926197071276648,0.8984632694026671,0.7418791731923792,0.8191545021144317,0.7427038867847748,0.49692115066153103,0.8867096456566598,0.6932839257068609,0.8884612049123953,1.0,0.85447520856299,0.7577450724304874,0.7583104366605762,0.7977492807782404,0.26291904235264746,0.5609928313941424,0.26291904235264746,0.7146936885850022,0.7146936885850022,0.6467843396810555,0.7383125012809126,0.6467843396810554,0.7577450724304874,0.7577450724304874,0.6467843396810554,0.6915262790816475,0.7346338279257092,0.6565646139743605,0.45599747787764416,0.8356421862451381,0.7437101495105516,0.8040553928608607,0.7815770493164179,0.6328904109713909
POSIX_SIZE_READ_1K_10K,0.8672554175917602,0.8282643192076422,0.0,0.6853204892035103,0.0,0.0,0.0,0.7794900898258618,0.7891995972664407,0.8249387805027462,0.8796261684765816,0.8542591728832497,0.849079661580495,0.8789628239288673,0.8014613338327026,0.8168141100375708,0.8016291283842052,0.48713138742154105,0.8275007967960497,0.7204738324474765,0.8636561158440761,0.85447520856299,1.0,0.8134315198583943,0.7782850607213322,0.8113144156537964,0.25773931681170154,0.47116746911899415,0.25773931681170154,0.7737226689870147,0.7737226689870147,0.7131512657439756,0.794977826776545,0.7131512657439756,0.8134315198583943,0.8134315198583943,0.7131512657439756,0.7455938277820512,0.7333495425597711,0.6556006146703969,0.4995494513697324,0.8314913794170627,0.7582590165428993,0.7768837568186115,0.7535354384395379,0.6406167060497043
POSIX_SIZE_READ_100K_1M,0.8679444409666878,0.7888545700173452,0.0,0.8425054506405334,0.0,0.0,0.0,0.6582454126820744,0.7651935620151199,0.7476806883900271,0.8075097409515459,0.8331595312314258,0.8179423790305135,0.7830302813879033,0.7807227975984188,0.6490109170985966,0.7826953932000393,0.5988597386862301,0.8582886333703822,0.6411120236871637,0.7812688520769302,0.7577450724304874,0.8134315198583943,1.0,0.7833713022381266,0.757055567071585,0.3168543516196309,0.5550319945925648,0.3168543516196309,0.9511835355503652,0.9511835355503652,0.8767194881606309,0.9773137718033574,0.8767194881606309,1.0,1.0,0.8767194881606309,0.7120344612474914,0.7404594426281146,0.6195635763371057,0.5107912762513408,0.7185437254687119,0.6783671688034603,0.7146742089603368,0.7278033192622986,0.768996284933626
POSIX_SIZE_WRITE_0_100,0.7476977429393776,0.7605735441151968,0.0,0.7034186429604931,0.0,0.0,0.0,0.7067423421041622,0.8313999446170907,0.7470402657259996,0.7797255253559489,0.7403176291078668,0.8154366354721032,0.801410905441082,0.8573754767918641,0.7373990505983675,0.8439262832598629,0.41392952804703864,0.7468903596748975,0.8115978926484899,0.8173320183030386,0.7583104366605762,0.7782850607213322,0.7833713022381266,1.0,0.7717875058646853,0.10187934395673463,0.4531641495520861,0.10187934395673463,0.7407931591262874,0.7407931591262874,0.6742427195461189,0.7639952293038659,0.6742427195461189,0.7833713022381266,0.7833713022381266,0.6742427195461189,0.6882877490987763,0.6942844754914738,0.6338008631624638,0.43800528721903603,0.8519560249100874,0.7784066032363118,0.7477811032728648,0.7756849802058741,0.6725788629598882
POSIX_SIZE_WRITE_100_1K,0.7579532740311348,0.7870640593948524,0.0,0.6705601717347116,0.0,0.0,0.0,0.7179719369149448,0.8243123515980975,0.797724149317899,0.7959580097170658,0.7224575334585204,0.8787638124494215,0.8100779096534234,0.8361943086258851,0.7574736395955106,0.8359095334807618,0.411755656556095,0.7700391481423802,0.7297426536430841,0.7988426383494347,0.7977492807782405,0.8113144156537964,0.7570555670715848,0.7717875058646853,1.0,0.1295564275406392,0.4576020253998895,0.1295564275406392,0.7422641648864235,0.7422641648864235,0.6542609737048826,0.7634456777316933,0.6542609737048826,0.7570555670715848,0.7570555670715848,0.6542609737048826,0.8128842364664091,0.7287829979563433,0.6422583082494052,0.5037907542560429,0.8677848450898704,0.8552952329700778,0.7669403966603682,0.7537617554066591,0.6707946941183163
POSIX_SIZE_WRITE_1K_10K,0.27501197308436204,0.21195495888779034,0.0,0.053962279422259216,0.0,0.0,0.0,0.19833787505365555,0.09876239756169941,0.18690665509290177,0.1888662205459804,0.27753970415939067,0.2724706102323881,0.20376653745145576,0.07080246206634944,0.19555540183632392,0.09769225415968776,0.5290960990544135,0.2719524884290708,0.21437414470020671,0.09214788028683567,0.26291904235264746,0.25773931681170154,0.3168543516196309,0.10187934395673463,0.1295564275406392,1.0,0.4686673833233438,1.0,0.06249788065897367,0.06249788065897367,0.35496975618437676,0.22129136662537774,0.3549697561843767,0.3168543516196309,0.3168543516196309,0.3549697561843767,0.15698032097277784,0.23352208780052836,0.12425089680594005,0.23142630322326752,0.08513477683068316,0.07427786357325132,0.1086166583049066,0.162369056410622,0.3035127619721723
POSIX_SIZE_WRITE_10K_100K,0.4974624294824413,0.49968767796178176,0.0,0.14933146651140466,0.0,0.0,0.0,0.2727355116856933,0.41793031898503624,0.445417493970959,0.5269874081284944,0.5289379809106678,0.5192772503318978,0.5168458444334303,0.4424848823657726,0.26890931733690643,0.45155307377697285,0.8857887710019665,0.5802675801773151,0.2735435184692909,0.4842418521964607,0.5609928313941424,0.47116746911899415,0.5550319945925649,0.4531641495520861,0.4576020253998895,0.4686673833233438,1.0,0.4686673833233438,0.4501837297939434,0.4501837297939434,0.2615225127324915,0.5136761780306062,0.2615225127324915,0.5550319945925649,0.5550319945925649,0.2615225127324915,0.25035378176466616,0.33810044212068285,0.3007017157951182,0.42445966883979597,0.4454728269538373,0.3796585637096209,0.42826965611789025,0.4512967514723237,0.37885588606549075
POSIX_SIZE_WRITE_100K_1M,0.27501197308436204,0.21195495888779034,0.0,0.053962279422259216,0.0,0.0,0.0,0.19833787505365555,0.09876239756169941,0.18690665509290177,0.1888662205459804,0.27753970415939067,0.2724706102323881,0.20376653745145576,0.07080246206634944,0.19555540183632392,0.09769225415968776,0.5290960990544135,0.2719524884290708,0.21437414470020671,0.09214788028683567,0.26291904235264746,0.25773931681170154,0.3168543516196309,0.10187934395673463,0.1295564275406392,1.0,0.4686673833233438,1.0,0.06249788065897367,0.06249788065897367,0.35496975618437676,0.22129136662537774,0.3549697561843767,0.3168543516196309,0.3168543516196309,0.3549697561843767,0.15698032097277784,0.23352208780052836,0.12425089680594005,0.23142630322326752,0.08513477683068316,0.07427786357325132,0.1086166583049066,0.162369056410622,0.3035127619721723
POSIX_STRIDE1_STRIDE,0.8255744620199792,0.759031156652155,0.0,0.8103274326836251,0.0,0.0,0.0,0.6080605829626338,0.7335587779077247,0.7048875863425296,0.7661044847990022,0.7888895774420637,0.774480989026942,0.7552298145386898,0.7373778345353064,0.5995301281206076,0.7523145020183037,0.47951285535395693,0.8163900168119312,0.5930619125742144,0.7385246882109711,0.7146936885850022,0.7737226689870147,0.9511835355503652,0.7407931591262874,0.7422641648864235,0.06249788065897367,0.4501837297939434,0.06249788065897367,1.0,1.0,0.8298925880619352,0.9740340679965199,0.829892588061935,0.9511835355503652,0.9511835355503652,0.829892588061935,0.7031786605153693,0.7070073803158807,0.567884242812256,0.46376419903559335,0.6905416313758109,0.6467616788962022,0.6855427413681405,0.6994475753788405,0.7155627160585262
POSIX_STRIDE2_STRIDE,0.8255744620199792,0.759031156652155,0.0,0.8103274326836251,0.0,0.0,0.0,0.6080605829626338,0.7335587779077247,0.7048875863425296,0.7661044847990022,0.7888895774420637,0.774480989026942,0.7552298145386898,0.7373778345353064,0.5995301281206076,0.7523145020183037,0.47951285535395693,0.8163900168119312,0.5930619125742144,0.7385246882109711,0.7146936885850022,0.7737226689870147,0.9511835355503652,0.7407931591262874,0.7422641648864235,0.06249788065897367,0.4501837297939434,0.06249788065897367,1.0,1.0,0.8298925880619352,0.9740340679965199,0.829892588061935,0.9511835355503652,0.9511835355503652,0.829892588061935,0.7031786605153693,0.7070073803158807,0.567884242812256,0.46376419903559335,0.6905416313758109,0.6467616788962022,0.6855427413681405,0.6994475753788405,0.7155627160585262
