,nprocs,POSIX_OPENS,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,POSIX_FILENOS,POSIX_MEM_ALIGNMENT,POSIX_FILE_ALIGNMENT,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_FILE_NOT_ALIGNED,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,tag
POSIX_STATS,0.18594973333821407,0.2813108469290169,0.2100267009803644,0.27166623648654464,0.0035352755329898476,0.0,0.13616944171939438,0.4124028170026078,0.22898707130649418,0.39158614758324056,1.0,0.1769679843960953,0.15347864829870836,0.4106959151034723,0.25488306413471,0.37433856690553935,0.23189103877585432,0.12543452752867182,0.3368951779163366,0.3335990247676145,0.402122799675472,0.3182726615151354,0.3536846464624338,0.13037958112028203,0.28158882427157805,0.19058846545807276,0.13941701754635383,0.08225195866762802,0.05955835013694693,0.14318961529140045,0.14003477662082214,0.1457449032725519,0.11982196367309127,0.08238307318060531,0.09789602216886654,0.10877067534048386,0.07305551041948294,0.14796293916845804,0.11516355050286062,0.1416230376153182,0.10997480022219125,0.19548068334429755,0.25085377446018015,0.2904946741275395,0.28220106626391545,0.08032190176853408
POSIX_BYTES_READ,0.07474390136339067,0.15141131880557365,0.0800281654690104,0.10789337389017228,0.003124602366787628,0.0,0.09875643412679275,0.2557397801435506,0.10758635840712438,0.17862957350073977,0.17696798439609535,1.0,0.12491338178648095,0.2172797605806926,0.11442018614442909,0.24514053748147463,0.10487611372880179,0.14632522358281302,0.17105239354084595,0.13318742960768745,0.17898122133950958,0.18771038158388864,0.21887676125028088,0.19581968144575446,0.1313240801352122,0.1054358202023976,0.08570830508043376,0.06451429303316243,0.0659907020739945,0.10570184900607299,0.11668336327645089,0.134167188017459,0.1296765539002707,0.09458884224812551,0.10803269701186527,0.11302784407748458,0.10407716945260016,0.11674126132408331,0.08776792825362524,0.07054127068613186,0.08459555719015684,0.07591690993689454,0.11800306221818045,0.12026000088797835,0.12481994974861918,0.14976587233836108
POSIX_BYTES_WRITTEN,0.09150522058760514,0.1328612319351138,0.12511296459510254,0.1647724248612498,0.0016050973502514613,0.0,0.10908385085710415,0.13421152592189953,0.34285367645305903,0.15005089934494578,0.15347864829870836,0.12491338178648095,1.0,0.1386812576202713,0.32836705268568966,0.12541400078724835,0.3380035590959204,0.17937004633317957,0.1551344404957744,0.2088172994200766,0.13894513701362868,0.12863106962432905,0.13704471350910688,0.11853898375305304,0.2762871651375538,0.23271257290201364,0.11751885575831623,0.10894464474288106,0.20842972285272324,0.1115040551016004,0.12541908643987992,0.15242323996996052,0.10563016896819082,0.06603376436135865,0.05945185433156232,0.07034143248875814,0.06857484715583108,0.12762474941000185,0.12057395470275119,0.13932753955995048,0.11772356190699854,0.12279318694906441,0.150051986608871,0.1770608503945581,0.17913700949787914,0.09614485259647791
POSIX_CONSEC_READS,0.19682136579582526,0.2789189024629619,0.21500558807353382,0.26885056620881775,0.003353255869759548,0.0,0.12947236223612432,0.726679389639263,0.21670391049904436,0.3259455280319236,0.4106959151034722,0.2172797605806926,0.1386812576202713,1.0,0.24338499356180246,0.8318457819994317,0.21995949393363362,0.09538814329857588,0.46386189076206763,0.4405688296774712,0.44249264115494563,0.28280466510993735,0.5561595903668939,0.12829124963925623,0.26224062004519927,0.16644931366126242,0.14915452093428253,0.0720514432716531,0.058876963260558246,0.13191973809789287,0.1476239395381897,0.1795458239330245,0.15612470216256244,0.06265305490244061,0.09527415964105293,0.10042417444542598,0.072681935064703,0.14906390511800563,0.12570123534217723,0.14838822566139453,0.1316789258101929,0.2505555550325153,0.29333533940599066,0.3335342305988544,0.3422525305193639,0.0790151998087495
POSIX_CONSEC_WRITES,0.1096793489676843,0.1791976415074473,0.20463745532514735,0.2554705393583377,0.0037630643843870873,0.0,0.17890290053814542,0.2169880403150825,0.896456751005149,0.2006575761974739,0.25488306413471,0.11442018614442905,0.3283670526856896,0.24338499356180246,1.0,0.2190729817927458,0.9150391712957717,0.07130670801697155,0.26447049909775194,0.4737116641999434,0.22442497731333372,0.19060647209078915,0.2338055039647311,0.12236882760825125,0.7409760343297678,0.35660297817930964,0.17062223847072772,0.05532183292872878,0.054488338119114486,0.11451032940657646,0.12647473107042437,0.14682244620728913,0.12146037056784903,0.053740826258838685,0.06456302076421062,0.075159336410043,0.05016658070150581,0.14727684304937458,0.14814622273025302,0.163667371166189,0.17609523545440614,0.25071693630730324,0.3384371767240912,0.35296682438475185,0.3523112497702739,0.10166098436302848
POSIX_SEQ_READS,0.19699129328899515,0.25993992765230695,0.17197159035079485,0.19733876832102754,0.003482509918740112,0.0,0.13373795392405038,0.8491569235944378,0.20147097543470432,0.34913873756769565,0.37433856690553935,0.24514053748147463,0.12541400078724835,0.8318457819994315,0.21907298179274587,1.0,0.20335823395574318,0.09418493302217616,0.4202640662220049,0.43867063965637276,0.4537667803059591,0.30229529022735346,0.5006438483999909,0.1626816778773066,0.24286273282496604,0.1518612210099028,0.1438810513561521,0.04858510964480587,0.04910423371569708,0.11953537550722772,0.13593602687006115,0.15217950803609975,0.12950211307702714,0.07282061649420664,0.08714153067055773,0.09135345376194554,0.07320060570791385,0.13327933231186595,0.10919587300144257,0.11359142123818448,0.10436996911029363,0.2434944766144936,0.295885763464417,0.31936519529368357,0.33194812256823464,0.07775835249232625
POSIX_SEQ_WRITES,0.11006427759475626,0.16812074615658326,0.16832115372730846,0.2024811957427757,0.003945607351576055,0.0,0.17871768931415563,0.20162642178970758,0.9680834902105845,0.21108992044825392,0.23189103877585435,0.10487611372880175,0.33800355909592034,0.21995949393363362,0.9150391712957717,0.20335823395574318,1.0,0.07328779932362843,0.24718187875236045,0.4527723562054254,0.20979469454248661,0.18839695070640455,0.21117849377659265,0.12035982183147909,0.7343052545014158,0.350673012194131,0.17044495327854572,0.061480555189452744,0.06373825489212419,0.10962445865801969,0.13212146507654288,0.15327316534844698,0.121520888636318,0.056052283634674106,0.06415966999810652,0.0736131284551615,0.05027032105980277,0.1384698195463016,0.13558668454896716,0.14867431159935826,0.16039307129375174,0.26415846787559055,0.32853343718935113,0.34251822796295756,0.3354575306710801,0.09764711847809948
POSIX_RW_SWITCHES,0.06340831363750155,0.0542248840592617,0.024433545842484326,0.0426603794934004,0.0007811566275415413,0.0,0.028640779382138028,0.11625997953651673,0.07559738851356108,0.14633246229132763,0.12543452752867182,0.14632522358281308,0.17937004633317957,0.0953881432985759,0.07130670801697157,0.09418493302217613,0.07328779932362843,1.0,0.07543825697895751,0.09430825234864212,0.16152635800663082,0.11571525895789099,0.07267833851124456,0.20053895189776155,0.07142220622916685,0.08034983076698296,0.07598473832107196,0.1479381363454578,0.1630809278237584,0.10039337446969573,0.0547258942776518,0.09378294034568346,0.08907397825751948,0.16557205339784561,0.1270863174053554,0.1280027141910951,0.13910132110495688,0.07187904126988831,0.05990213337135989,0.034296056078698914,0.05238088804013729,0.047062487225856486,0.06420299777813943,0.07362052415548526,0.08016498386628927,0.0892300308690612
POSIX_MEM_NOT_ALIGNED,0.20508675869939516,0.24472493860049782,0.17111985801263754,0.2095274780425431,0.0032598186388203224,0.0,0.18982467422047147,0.4079176957047207,0.24344011150258796,0.25162129286146956,0.3368951779163366,0.17105239354084598,0.1551344404957744,0.4638618907620676,0.2644704990977519,0.4202640662220049,0.24718187875236045,0.07543825697895751,1.0,0.35959003413456536,0.4237907189315444,0.2733726135302058,0.44182539593080017,0.1763229242082994,0.2549252963965936,0.1768178893268275,0.16223743570122034,0.04262222068484753,0.031212062526310192,0.14706711217673094,0.16255198944207175,0.1865152300660396,0.16388951081460287,0.07994542757923602,0.07790949774811042,0.08924695309991894,0.08069182561545996,0.16465093282753582,0.15596920243938703,0.16040710383324377,0.1407540700701069,0.22628609710828995,0.29607290591389973,0.31884737083320835,0.33030539559619637,0.0700990015474565
POSIX_FILE_NOT_ALIGNED,0.14650900453085727,0.21923392050670973,0.21326791225049357,0.2757524288168693,0.004620104290510012,0.0,0.14314274057869217,0.4676038246676853,0.4464428827495741,0.33087968475561674,0.3335990247676145,0.13318742960768745,0.20881729942007668,0.44056882967747124,0.4737116641999434,0.43867063965637276,0.45277235620542544,0.09430825234864214,0.35959003413456536,1.0,0.33399095653935124,0.23518493038170757,0.37842459888881,0.1455584721461589,0.4639114052712902,0.2894003585959146,0.1532504185307519,0.07557864074942269,0.06418383965105515,0.15194189163707833,0.14910282250781295,0.16104825760234343,0.1454813649869972,0.09370625991912372,0.09754176684843424,0.10613924524683277,0.07624166543106084,0.16293498073286888,0.14566049183459528,0.15430486017253087,0.15491586331421908,0.332764126777586,0.38298297955326016,0.405041355497832,0.4024497751019042,0.09784613947523335
