rank,id,POSIX_F_OPEN_START_TIMESTAMP,POSIX_F_READ_START_TIMESTAMP,POSIX_F_WRITE_START_TIMESTAMP,POSIX_F_CLOSE_START_TIMESTAMP,POSIX_F_OPEN_END_TIMESTAMP,POSIX_F_READ_END_TIMESTAMP,POSIX_F_WRITE_END_TIMESTAMP,POSIX_F_CLOSE_END_TIMESTAMP,POSIX_F_READ_TIME,POSIX_F_WRITE_TIME,POSIX_F_META_TIME,POSIX_F_MAX_READ_TIME,POSIX_F_MAX_WRITE_TIME,POSIX_F_FASTEST_RANK_TIME,POSIX_F_SLOWEST_RANK_TIME,POSIX_F_VARIANCE_RANK_TIME,POSIX_F_VARIANCE_RANK_BYTES
0,6329959920961583796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6941299438476562e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,12081676647536809530,0.015167951583862305,0.016917705535888672,0.0,0.029929637908935547,0.016826629638671875,0.0299224853515625,0.0,0.029933691024780273,0.012993335723876953,0.0,0.0016713142395019531,0.012990713119506836,0.0,0.0,0.0,0.0,0.0
0,9019270385924777942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3589859008789062e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,17233738746347876168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6702880859375e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,10563276375451711199,0.06250810623168945,0.06347537040710449,0.0,0.06426143646240234,0.06339883804321289,0.0642549991607666,0.0,0.06426548957824707,0.0007739067077636719,0.0,0.0009031295776367188,0.0007715225219726562,0.0,0.0,0.0,0.0,0.0
0,16409530009729583527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049041748046875e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,13248362266925776299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33514404296875e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,4638787767486382508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2159347534179688e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,10170641380995794425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5272369384765625e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,8697898997669214892,0.09416031837463379,0.09663057327270508,0.0,0.09664535522460938,0.09655618667602539,0.09664011001586914,0.0,0.096649169921875,4.76837158203125e-06,0.0,0.0024085044860839844,3.0994415283203125e-06,0.0,0.0,0.0,0.0,0.0
0,7051742911845937566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047969818115234375,0.0,0.0,0.0,0.0,0.0,0.0
0,9236461081719577833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1444091796875e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,2181399625010544346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0728836059570312e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,6528078802042034082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1205673217773438e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,2575676175211135484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239776611328125e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,11727641573666397676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.775161743164062e-06,0.0,0.0,0.0,0.0,0.0,0.0
0,17901672647343149144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1682510375976562e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,9518436409801048664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5272369384765625e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,2863652681302921111,0.23897743225097656,0.2415328025817871,0.0,0.2580244541168213,0.24144601821899414,0.25801682472229004,0.0,0.2580282688140869,0.01647639274597168,0.0,0.0024805068969726562,0.016474246978759766,0.0,0.0,0.0,0.0,0.0
0,2204154745069321427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002675056457519531,0.0,0.0,0.0,0.0,0.0,0.0
0,555215874445445411,0.25898265838623047,0.26114654541015625,0.0,0.27907633781433105,0.2611072063446045,0.2790699005126953,0.0,0.279080867767334,0.01791691780090332,0.0,0.0021371841430664062,0.0179140567779541,0.0,0.0,0.0,0.0,0.0
0,3096762644015249429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8848648071289062e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,3433981731425580030,0.2795581817626953,0.2801854610443115,0.0,0.298417329788208,0.28011512756347656,0.29841113090515137,0.0,0.29842138290405273,0.0182192325592041,0.0,0.0005693435668945312,0.018207073211669922,0.0,0.0,0.0,0.0,0.0
0,6622959456894657244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.0,0.0
0,16198910964451933166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2159347534179688e-05,0.0,0.0,0.0,0.0,0.0,0.0
